# Volcano data from the Smithsonian Institution's Global Volcanism Program (https://volcano.si.edu/)
location_id,url,site_source,site_names,site_num,site_kind,country,ocean,bbox,verbatim_latitude,verbatim_longitude,synonyms
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Alter Voss,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Aueler,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Baarley,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Booser,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Brück,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Burlich,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Dauner,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Dreiser Weiher,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Duppacher Weiher,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Döhmberg,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Dürres,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Eichholzmaar,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Erbenschell,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Essingen,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Feuerberg,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Fimerich,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Fischbach,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Gemündener,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Hangelberg,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Hardt-Maar,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Hengstweiler,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Hinkelsmaar,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Hippersbach,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Hofenfels,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Hohen List,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Holzmaar,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Immerather,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Kalem,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Kirchweiler,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Krümmel,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Lierweisen,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Liley,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Mauseberg,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Meerfelder,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Mosbruch,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Mosenberg,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Muhlenberg,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Oberwinkel,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Pulvermaar,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Radersberg,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Rockeskyllerkopf,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Romerberg,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Ruderbüsch,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Schalkenmehren,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Southeast Lammersdorf,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Sprinker,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Strohner,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Trautzberger,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Ulmener,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Waldsdorfer,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Wartgesberg,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Weinfelder,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Windsborn,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,Wolfsbeuel,210010,GVPSUB,Germany,,,50.17,6.85,
gvp:210010,https://volcano.si.edu/volcano.cfm?vn=210010,GVP,West Eifel Volcanic Field,210010,GVPVLC,Germany,,,50.17,6.85,Eifel Volcanic Field
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Clermont Chamalieres,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Clierzou,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Cratere de Beaunit,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Cratere de Saint-Hippolyte,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Grand Sarcoui,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Kilian Cratere,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Le Grand Suchet,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Maar d' Anchal,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Maar d' Enval,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Maar d' Estivadoux,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Maar de Beauloup,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Maar de Ceyssat,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Maar de Montchatre,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Maar de Villars,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Maar de Volvic,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Narse D'ampoix,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Narse D'espinsasse,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Pavin,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Petit Puy de Dome,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Petit Sarcoui,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy Balmet,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy Chalard,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy Chopine,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy Gonnard,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy Montchier,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy Pelat,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy Thiolet,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy Vasset,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy d' Espinasse,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Barme,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Charmont,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Chaumont,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Combegrasse,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Come,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Dome,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Fraisse,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Goules,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Gouttes,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Jumes,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Lantegy,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Laschamp,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Lassolas,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Louchadiere,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Mercoeur,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Mey,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Montchal,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Montcineyre,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Montenard,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Montgy,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Montjugeat,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Pariou,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Paugnat,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Poucharet,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Tenusset,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Tressous,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de Vichatel,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de l'Aumone,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de la Coquille,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de la Goulie,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de la Nugere,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de la Rodde,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de la Taupe,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de la Toupe,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy de la Vache,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Puy des Bannieres,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Tartaret,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Tazenat,210020,GVPSUB,France,,,45.786,2.981,
gvp:210020,https://volcano.si.edu/volcano.cfm?vn=210020,GVP,Chaine des Puys,210020,GVPVLC,France,,,45.786,2.981,"Auvergne, Monts d' | Petit Suchet | Trois Sols, Puy des | Tunisset, Puy de | Verrieres, Puy de"
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig Astrol,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig Jorda,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig S' Agonia,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig Safont,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig Subia,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig de Mar,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig de Martinya,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig de l' Os,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig de la Costa,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Puig de la Garca,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volca l' Estany,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Aiguanegra,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Bellaire,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Cairat,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Can Simo,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Can Tia,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Claperols,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Croscat,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Fontpobra,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Gengi,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Mallola,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Montolivet,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Montsacopa,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Pujalos,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Raco,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Repas,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Roca Negra,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà Santa Margarida,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà el Torn,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà el Torrent,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà la Canya,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà la Garrinada,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcà les Bisaroques,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Volcáns de Cabrioler,210030,GVPSUB,Spain,,,42.17,2.53,
gvp:210030,https://volcano.si.edu/volcano.cfm?vn=210030,GVP,Olot Volcanic Field,210030,GVPVLC,Spain,,,42.17,2.53,Garrotxa Volcanic Field
gvp:210040,https://volcano.si.edu/volcano.cfm?vn=210040,GVP,El Mortero,210040,GVPSUB,Spain,,,38.87,-4.02,
gvp:210040,https://volcano.si.edu/volcano.cfm?vn=210040,GVP,Las Maestras,210040,GVPSUB,Spain,,,38.87,-4.02,
gvp:210040,https://volcano.si.edu/volcano.cfm?vn=210040,GVP,Vega de Castellanos,210040,GVPSUB,Spain,,,38.87,-4.02,
gvp:210040,https://volcano.si.edu/volcano.cfm?vn=210040,GVP,Volcán Columba,210040,GVPSUB,Spain,,,38.87,-4.02,
gvp:210040,https://volcano.si.edu/volcano.cfm?vn=210040,GVP,Volcán de el Cabezuelo,210040,GVPSUB,Spain,,,38.87,-4.02,
gvp:210040,https://volcano.si.edu/volcano.cfm?vn=210040,GVP,Volcán las Cuevas,210040,GVPSUB,Spain,,,38.87,-4.02,
gvp:210040,https://volcano.si.edu/volcano.cfm?vn=210040,GVP,Calatrava Volcanic Field,210040,GVPVLC,Spain,,,38.87,-4.02,
gvp:210801,https://volcano.si.edu/volcano.cfm?vn=210801,GVP,South Harghita Mountains,210801,GVPVLC,Romania,,,46.13,25.88,
gvp:210802,https://volcano.si.edu/volcano.cfm?vn=210802,GVP,Persani Mountains,210802,GVPVLC,Romania,,,45.982,25.339,
gvp:210803,https://volcano.si.edu/volcano.cfm?vn=210803,GVP,Apuseni Mountains,210803,GVPVLC,Romania,,,45.93,22.88,
gvp:210804,https://volcano.si.edu/volcano.cfm?vn=210804,GVP,Lucaret Basalts,210804,GVPVLC,Romania,,,45.826,21.69,
gvp:210805,https://volcano.si.edu/volcano.cfm?vn=210805,GVP,Bakony-Balaton Highland,210805,GVPVLC,Hungary,,,46.92,17.63,
gvp:210806,https://volcano.si.edu/volcano.cfm?vn=210806,GVP,Little Hungarian Plain,210806,GVPVLC,Hungary,,,47.192,17.2,
gvp:210807,https://volcano.si.edu/volcano.cfm?vn=210807,GVP,Nograd-Southern Slovakia,210807,GVPVLC,Hungary | Slovakia,,,48.159,19.79,
gvp:210809,https://volcano.si.edu/volcano.cfm?vn=210809,GVP,Central Slovakia,210809,GVPVLC,Slovakia,,,48.403,18.877,
gvp:210810,https://volcano.si.edu/volcano.cfm?vn=210810,GVP,Bruntal Volcanic Field,210810,GVPVLC,Czechia,,,49.88,17.475,
gvp:210811,https://volcano.si.edu/volcano.cfm?vn=210811,GVP,Cheb Basin,210811,GVPVLC,Czechia,,,49.97,12.392,
gvp:210812,https://volcano.si.edu/volcano.cfm?vn=210812,GVP,East Eifel Volcanic Field,210812,GVPVLC,Germany,,,50.4,7.325,
gvp:210813,https://volcano.si.edu/volcano.cfm?vn=210813,GVP,Rodderberg,210813,GVPVLC,Germany,,,50.62,7.2,
gvp:210814,https://volcano.si.edu/volcano.cfm?vn=210814,GVP,Cofrentes,210814,GVPVLC,Spain,,,39.235,-1.064,
gvp:210816,https://volcano.si.edu/volcano.cfm?vn=210816,GVP,Islas Columbretes,210816,GVPVLC,Spain,,,39.896,0.686,
gvp:211003,https://volcano.si.edu/volcano.cfm?vn=211003,GVP,Vulsini,211003,GVPVLC,Italy,,,42.6,11.93,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Albano,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Ariccia,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Castiglione,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Ciampino,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Colle Iano,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Frascati,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Giuturna,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Laghetto,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Monte Competri,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Monte della Faete,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Mount Cavo,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Nemi,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Pantano Secco,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Prata Porci,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Rocca de Papa,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Tuscolana-Artemisio,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Tuscolano-Artemisio,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Valle Marciana,211004,GVPSUB,Italy,,,41.7569,12.7251,
gvp:211004,https://volcano.si.edu/volcano.cfm?vn=211004,GVP,Vulcano Laziale,211004,GVPSUB,Italy,,,41.7569,12.7251,
